startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,gender,race,party,age,q_children,q_edu,q_inc,q_zip,q_health,q_health_yn_1,q_health_yn_2,q_health_yn_3,q_health_yn_4,q_health_yn_5,q_health_yn_6,q_trust_general_1,q_trust_general_2,q_trust_general_3,q_trust_general_4,q_trust_general_5,q_trust_general_6,q_trust_general_7,q_trust_general_8,q_trust_general_9,q_trust_general_10,q_trust_general_11,q_trust_general_12,q_consume_general_1,q_consume_general_2,q_consume_general_3,q_consume_general_4,q_consume_general_5,q_consume_general_6,q_consume_general_7,q_consume_general_8,q_consume_general_9,q_consume_general_10,q_consume_general_11,q_consume_general_12,q_trust_covid_1,q_trust_covid_2,q_trust_covid_3,q_trust_covid_4,q_trust_covid_5,q_trust_covid_6,q_trust_covid_7,q_trust_covid_8,q_trust_covid_9,q_trust_covid_10,q_trust_covid_11,q_trust_covid_12,q_consume_covid_1,q_consume_covid_2,q_consume_covid_3,q_consume_covid_4,q_consume_covid_5,q_consume_covid_6,q_consume_covid_7,q_consume_covid_8,q_consume_covid_9,q_consume_covid_10,q_consume_covid_11,q_consume_covid_12,q108_do,social_dist_now,social_dist_twoweeks,normalprob0,normalprob,distancingprob,wtpdistancing,q_origin,q_trumptest,q_economy,q_cases_inc,q_trump_inc,q_cases_uninc,q_trump_uninc,q_greater,q_less,aid,incentivized,factualquestions_do,quantitativepredictionsincentivi,quantitativepredictionsunincenti
2020-04-04 20:08:33,2020-04-04 20:19:17,IP Address,108.247.239.209,100,644,True,2020-04-04 20:19:17,R_2DY66GhPi20jne5,,,,,33.024902,-84.957703,anonymous,EN,Male,Black or African American (Not Hispanic or Latinx),Democrat (Weakly Democratic),25,0,Associate's degree,"$40,000 to $49,999",30240,Excellent,No,No,No,Yes,No,No,A fair amount,Not familiar with this outlet,A great deal,A fair amount,A great deal,Not familiar with this outlet,A great deal,Not familiar with this outlet,A great deal,None at all,Not familiar with this outlet,Not familiar with this outlet,Rarely,Not familiar with this outlet,Often,Sometimes,Sometimes,Not familiar with this outlet,Sometimes,Not familiar with this outlet,Often,Never,Not familiar with this outlet,Not familiar with this outlet,None at all,Not familiar with this outlet,A great deal,A great deal,A fair amount,Not familiar with this outlet,Not very much,Not familiar with this outlet,A fair amount,None at all,Not familiar with this outlet,Not familiar with this outlet,Never,Not familiar with this outlet,Sometimes,Sometimes,Sometimes,Not familiar with this outlet,Rarely,Not familiar with this outlet,Sometimes,Never,Not familiar with this outlet,Not familiar with this outlet,"The Centers for Disease Control (CDC)|Fox News|The Wall Street Journal|Network news (ABC, CBS, NBC)|MSNBC|Breitbart|Facebook|Twitter|Wikipedia|The New York Times|CNN|The World Health Organization (WHO)",65,65,40,,40,1000000,It came about naturally,"Yes, and he tested negative",6,,,180000,65,Equally likely to be both,Fake News,5e8920da-ce13-c228-206f-d18725b31462,0,Q114|Q115,,Q85|Q112|Q113
2020-04-04 20:16:39,2020-04-04 20:19:17,IP Address,108.46.231.34,100,157,True,2020-04-04 20:19:17,R_2PpnHLiuk9qcdEq,,,,,40.759201,-73.644897,anonymous,EN,Male,White (Not Hispanic or Latinx),Republican (Weakly Republican),27,0,Bachelor's degree,"$150,000 or more",11732,Excellent,No,No,No,No,No,No,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,A great deal,A great deal,A fair amount,A great deal,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,A fair amount,Not very much,A fair amount,A great deal,A fair amount,A great deal,A fair amount,A fair amount,A great deal,A fair amount,A great deal,A fair amount,Often,Often,Often,Sometimes,Often,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,"The World Health Organization (WHO)|CNN|Facebook|The Wall Street Journal|The New York Times|MSNBC|Twitter|Network news (ABC, CBS, NBC)|Breitbart|Fox News|Wikipedia|The Centers for Disease Control (CDC)",70,50,2,,2,100000,It came about naturally,"Yes, and he tested negative",7,200000,20,,,,,5e892316-5e9c-d54d-9293-a78979a80e09,1,Q114|Q115,Q35|Q29|Q28,
2020-04-04 20:10:13,2020-04-04 20:19:21,IP Address,108.246.6.180,100,547,True,2020-04-04 20:19:21,R_CZTorOsZyc8I2fD,,,,,33.027298,-80.176804,anonymous,EN,Male,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),26,0,Bachelor's degree,I did not earn income in 2019,29472,Poor,No,No,No,No,No,No,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,Not very much,None at all,None at all,None at all,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,Not very much,None at all,None at all,None at all,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,"Twitter|The New York Times|The Wall Street Journal|The Centers for Disease Control (CDC)|MSNBC|Facebook|Network news (ABC, CBS, NBC)|Fox News|Wikipedia|Breitbart|CNN|The World Health Organization (WHO)",95,95,100,,50,1100,It came about naturally,"Yes, and he tested negative",1,,,900000,40,True News,Fake News,5e892191-195a-9ced-3d96-fd761582b773,0,Q115|Q114,,Q85|Q113|Q112
2020-04-04 20:06:03,2020-04-04 20:19:27,IP Address,67.246.104.108,100,803,True,2020-04-04 20:19:27,R_25Mld1eRGKYYX75,,,,,43.321106,-76.403397,anonymous,EN,Male,White (Not Hispanic or Latinx),Republican (Strongly Republican),60,0,"Graduate degree (for example: MA, MBA, JD, PhD)","$50,000 to $59,999",13069,Very good,No,No,No,No,No,No,Not very much,Not familiar with this outlet,None at all,Not very much,A great deal,None at all,None at all,Not very much,Not very much,A fair amount,A fair amount,None at all,Sometimes,Not familiar with this outlet,Sometimes,Sometimes,Often,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Not very much,Not familiar with this outlet,None at all,A fair amount,A great deal,None at all,None at all,Not very much,Not very much,A fair amount,A fair amount,Not very much,Rarely,Not familiar with this outlet,Rarely,Sometimes,Often,Never,Never,Never,Never,Never,Rarely,Rarely,"Fox News|CNN|Network news (ABC, CBS, NBC)|The New York Times|Breitbart|Twitter|The World Health Organization (WHO)|Facebook|Wikipedia|MSNBC|The Wall Street Journal|The Centers for Disease Control (CDC)",98,70,25,,0,100,It was made accidentally in a lab,"Yes, and he tested negative",6,300000,45,,,,,5e89209b-c4ed-db26-91a7-b336d25e7797,1,Q114|Q115,Q35|Q28|Q29,
2020-04-04 20:12:34,2020-04-04 20:19:30,IP Address,67.209.3.89,100,415,True,2020-04-04 20:19:30,R_1ODZTajEZhyB2oS,,,,,33.905396,-78.571899,anonymous,EN,Male,Hispanic or Latinx,Republican (Strongly Republican),44,2,High school diploma or equivalent (for example: GED),"$20,000 to $29,999",28470,Good,No,No,No,No,Yes,Yes,Not very much,Not very much,Not very much,A fair amount,A fair amount,Not very much,Not very much,Not very much,Not very much,A fair amount,A great deal,A fair amount,Often,Never,Rarely,Sometimes,Often,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,Never,A fair amount,Not very much,A fair amount,A fair amount,A great deal,Not very much,Not very much,Not very much,Not very much,A fair amount,A fair amount,Not very much,Sometimes,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,"Twitter|Fox News|The New York Times|MSNBC|The World Health Organization (WHO)|Network news (ABC, CBS, NBC)|The Centers for Disease Control (CDC)|The Wall Street Journal|Facebook|CNN|Wikipedia|Breitbart",20,10,40,,5,5000,It was developed intentionally in a lab,"Yes, and he tested negative",4,,,40000,80,Equally likely to be both,Equally likely to be both,5e8921e7-6051-b9f0-752b-d491db9f536d,0,Q114|Q115,,Q85|Q113|Q112
2020-04-04 20:12:13,2020-04-04 20:19:44,IP Address,174.229.5.69,100,450,True,2020-04-04 20:19:44,R_rdRRCcls1XBcDoR,,,,,40.406403,-79.985603,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Weakly Democratic),34,1,"Graduate degree (for example: MA, MBA, JD, PhD)","$75,000 to $99,999",15323,Very good,No,No,No,No,No,No,A fair amount,Not familiar with this outlet,Not very much,None at all,Not very much,Not very much,Not very much,Not very much,None at all,None at all,A fair amount,A fair amount,Rarely,Not familiar with this outlet,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Not very much,Not familiar with this outlet,Not very much,None at all,None at all,None at all,None at all,Not very much,None at all,None at all,A fair amount,A fair amount,Sometimes,Not familiar with this outlet,Never,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Sometimes,"Wikipedia|CNN|The Centers for Disease Control (CDC)|The World Health Organization (WHO)|Facebook|Breitbart|Network news (ABC, CBS, NBC)|Fox News|MSNBC|Twitter|The New York Times|The Wall Street Journal",95,70,80,,10,5000,It came about naturally,"Yes, and he tested negative",7,,,50000,36,Equally likely to be both,Equally likely to be both,5e8921ee-a2f9-4f23-5db9-10ee1e99ca0b,0,Q114|Q115,,Q85|Q112|Q113
2020-04-04 20:11:40,2020-04-04 20:19:49,IP Address,69.119.165.108,100,489,True,2020-04-04 20:19:50,R_2zpE715Ynvbkhab,,,,,40.666504,-73.545502,anonymous,EN,Female,White (Not Hispanic or Latinx),Republican (Weakly Republican),77,0,Some college but no degree,"$40,000 to $49,999",11554,Very good,No,No,No,No,Yes,No,Not very much,Not familiar with this outlet,Not familiar with this outlet,Not familiar with this outlet,Not very much,Not very much,Not very much,Not very much,Not familiar with this outlet,Not familiar with this outlet,Not very much,Not familiar with this outlet,Often,Not familiar with this outlet,Not familiar with this outlet,Not familiar with this outlet,Rarely,Not familiar with this outlet,Not familiar with this outlet,Not familiar with this outlet,Not familiar with this outlet,Rarely,Not familiar with this outlet,Not familiar with this outlet,A fair amount,Not familiar with this outlet,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,A fair amount,Not very much,A great deal,A fair amount,A fair amount,Rarely,Not familiar with this outlet,Not familiar with this outlet,Not familiar with this outlet,Rarely,Rarely,Never,Not familiar with this outlet,Not familiar with this outlet,Rarely,Not familiar with this outlet,Not familiar with this outlet,"Twitter|The New York Times|Fox News|Facebook|The Centers for Disease Control (CDC)|Network news (ABC, CBS, NBC)|The World Health Organization (WHO)|The Wall Street Journal|CNN|Wikipedia|Breitbart|MSNBC",95,90,10,,0,0,It came about naturally,"No, he has not taken a test",4,20000,70,,,,,5e8921c0-96fb-15b1-33ed-6ee5279706e3,1,Q115|Q114,Q35|Q28|Q29,
2020-04-04 20:08:11,2020-04-04 20:19:58,IP Address,68.175.67.63,100,707,True,2020-04-04 20:19:58,R_87yqrqesVEmfGM1,,,,,40.736496,-74.005501,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),35,0,Associate's degree,"$60,000 to $74,999",10014,Very good,No,No,No,No,No,No,A great deal,None at all,A great deal,Not very much,None at all,A great deal,A great deal,A great deal,Not very much,A fair amount,A great deal,A great deal,Sometimes,Never,Often,Never,Never,Often,Rarely,Never,Never,Sometimes,Never,Never,A great deal,None at all,A great deal,Not very much,None at all,A great deal,A great deal,A great deal,Not very much,A fair amount,A great deal,A great deal,Sometimes,Never,Often,Never,Never,Often,Sometimes,Rarely,Never,Sometimes,Often,Often,"CNN|Network news (ABC, CBS, NBC)|The Centers for Disease Control (CDC)|The New York Times|MSNBC|Fox News|The World Health Organization (WHO)|Facebook|Twitter|The Wall Street Journal|Wikipedia|Breitbart",85,50,50,,50,1500,It came about naturally,"Yes, and he tested negative",7,,,250000,40,Equally likely to be both,Equally likely to be both,5e8920fb-2123-210d-b77e-0eeb50e4dc3c,0,Q114|Q115,,Q85|Q112|Q113
2020-04-04 20:14:02,2020-04-04 20:19:59,IP Address,72.216.177.153,100,356,True,2020-04-04 20:20:00,R_1EQgDZFeoqjvol3,,,,,33.814499,-112.1178,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),21,0,Associate's degree,"$30,000 to $39,999",85085,Good,No,No,No,No,No,No,A great deal,None at all,A great deal,A fair amount,None at all,A fair amount,A fair amount,A fair amount,A fair amount,Not very much,A great deal,A great deal,Sometimes,Never,Often,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Often,Rarely,A great deal,None at all,A great deal,A great deal,None at all,A great deal,Not very much,Not very much,A great deal,Not very much,A great deal,A great deal,Often,Never,Often,Sometimes,Never,Rarely,Rarely,Rarely,Often,Rarely,Often,Often,"The World Health Organization (WHO)|Wikipedia|Fox News|The Wall Street Journal|CNN|The Centers for Disease Control (CDC)|Network news (ABC, CBS, NBC)|Breitbart|MSNBC|Twitter|The New York Times|Facebook",55,20,95,,0,500,It came about naturally,"Yes, and he tested negative",5,,,200000,35,True News,Fake News,5e892267-8c16-38d2-8937-f45974566fd0,0,Q115|Q114,,Q85|Q112|Q113
2020-04-04 20:08:07,2020-04-04 20:20:05,IP Address,73.101.56.84,100,717,True,2020-04-04 20:20:05,R_2fJu9u9XWILeQCX,,,,,40.888504,-78.222702,anonymous,EN,Female,White (Not Hispanic or Latinx),Independent (Do not lean towards either party),42,0,Some college but no degree,"$40,000 to $49,999",16866,Good,No,No,No,No,Yes,Yes,A great deal,Not familiar with this outlet,A great deal,A great deal,A great deal,A great deal,A great deal,Not familiar with this outlet,Not familiar with this outlet,A great deal,A great deal,A great deal,Never,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,A fair amount,Not familiar with this outlet,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,Not familiar with this outlet,A fair amount,A fair amount,A fair amount,A fair amount,Often,Not familiar with this outlet,Often,Often,Sometimes,Sometimes,Never,Never,Never,Often,Never,Never,"MSNBC|Network news (ABC, CBS, NBC)|Wikipedia|Twitter|The Centers for Disease Control (CDC)|CNN|The Wall Street Journal|The World Health Organization (WHO)|The New York Times|Fox News|Facebook|Breitbart",98,50,85,,0,5000,It came about naturally,"No, he has not taken a test",5,200000,75,,,,,5e8920a0-3285-14c3-251d-c383f75ed5da,1,Q114|Q115,Q35|Q28|Q29,
2020-04-04 20:13:34,2020-04-04 20:20:15,IP Address,73.10.44.85,100,400,True,2020-04-04 20:20:15,R_2Pq8xNQ7yazsOlM,,,,,39.845093,-74.202103,anonymous,EN,Female,Hispanic or Latinx,Republican (Strongly Republican),54,1,Associate's degree,"$75,000 to $99,999",08734,Very good,No,No,No,Yes,No,No,Not very much,A fair amount,None at all,Not very much,A fair amount,None at all,Not very much,Not very much,A great deal,Not very much,A fair amount,A fair amount,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Not very much,A fair amount,None at all,Not very much,A fair amount,None at all,None at all,Not very much,A fair amount,None at all,A fair amount,Not very much,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,"The Centers for Disease Control (CDC)|Network news (ABC, CBS, NBC)|The World Health Organization (WHO)|CNN|Facebook|Fox News|Wikipedia|MSNBC|The Wall Street Journal|Twitter|Breitbart|The New York Times",30,20,15,,5,5000,It was developed intentionally in a lab,"Yes, and he tested negative",4,800,78,,,,,5e89225e-eaab-69e5-49ee-544b8b2ad6bd,1,Q115|Q114,Q35|Q29|Q28,
2020-04-04 20:06:49,2020-04-04 20:20:44,IP Address,76.233.70.43,100,834,True,2020-04-04 20:20:44,R_10oBZyGPVZ8ESTg,,,,,32.782501,-97.299301,anonymous,EN,Male,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),71,0,Bachelor's degree,"$20,000 to $29,999",76111,Good,No,No,No,No,No,No,A great deal,None at all,A fair amount,A fair amount,None at all,A fair amount,A fair amount,None at all,Not very much,Not very much,A great deal,A great deal,Often,Never,Rarely,Often,Never,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,A great deal,None at all,A great deal,A fair amount,None at all,A fair amount,A great deal,Not very much,A fair amount,None at all,A great deal,A great deal,Often,Never,Never,Often,Never,Never,Sometimes,Never,Never,Never,Often,Often,"Wikipedia|Facebook|The Wall Street Journal|Breitbart|Twitter|Network news (ABC, CBS, NBC)|The Centers for Disease Control (CDC)|The New York Times|The World Health Organization (WHO)|MSNBC|CNN|Fox News",85,25,85,,15,100000,It came about naturally,"Yes, and he tested negative",7,1000000,35,,,,,5e8920b2-424e-6429-0ea8-f7c1a08c0eba,1,Q115|Q114,Q35|Q29|Q28,
2020-04-04 20:08:31,2020-04-04 20:20:45,IP Address,98.32.190.26,100,734,True,2020-04-04 20:20:46,R_2Bn6vlDVkPNKrKg,,,,,41.992798,-87.805397,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Weakly Democratic),56,0,Some college but no degree,"$60,000 to $74,999",60631,Very good,No,No,No,No,No,No,A great deal,Not familiar with this outlet,A great deal,A great deal,None at all,A great deal,None at all,None at all,None at all,None at all,A fair amount,A fair amount,Often,Not familiar with this outlet,Often,Never,Never,Often,Never,Never,Never,Never,Never,Never,A great deal,Not familiar with this outlet,None at all,None at all,None at all,A fair amount,None at all,None at all,None at all,None at all,None at all,None at all,Often,Not familiar with this outlet,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,"Network news (ABC, CBS, NBC)|Fox News|Twitter|Breitbart|The World Health Organization (WHO)|Facebook|MSNBC|CNN|The Wall Street Journal|Wikipedia|The Centers for Disease Control (CDC)|The New York Times",75,50,50,,50,1.5,It came about naturally,"Yes, and he tested negative",7,,,1000,30,True News,Fake News,5e8920a5-b050-2965-0101-6220e548ee91,0,Q115|Q114,,Q85|Q112|Q113
2020-04-04 20:05:16,2020-04-04 20:20:48,IP Address,71.172.240.119,100,932,True,2020-04-04 20:20:49,R_1hzpL2R7F341wFF,,,,,40.880005,-74.103104,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),62,0,Bachelor's degree,"$50,000 to $59,999",07026,Fair,Yes,No,Yes,No,Yes,Yes,A fair amount,None at all,A fair amount,None at all,None at all,A fair amount,A fair amount,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,Often,Never,Often,Never,Often,Often,Rarely,Never,Never,Never,Never,Rarely,A fair amount,None at all,A great deal,None at all,None at all,A great deal,A fair amount,Not very much,None at all,Not very much,A fair amount,A fair amount,Sometimes,Never,Often,Never,Sometimes,Often,Rarely,Never,Never,Never,Sometimes,Rarely,"Breitbart|Facebook|CNN|The Centers for Disease Control (CDC)|MSNBC|The Wall Street Journal|Network news (ABC, CBS, NBC)|Twitter|The World Health Organization (WHO)|The New York Times|Wikipedia|Fox News",96,90,95,,20,2800,It came about naturally,"Yes, and he tested negative",2,1416000,39,,,,,5e89205c-afeb-2562-9aca-aaeff19cb226,1,Q115|Q114,Q35|Q28|Q29,
2020-04-04 20:07:38,2020-04-04 20:20:58,IP Address,73.61.194.34,100,799,True,2020-04-04 20:20:58,R_Raax9pd34F7kJiN,,,,,42.518097,-70.899002,anonymous,EN,Female,White (Not Hispanic or Latinx),Independent (Do not lean towards either party),59,0,Some college but no degree,"$30,000 to $39,999",01970,Very good,No,No,No,No,Yes,Yes,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,None at all,Sometimes,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Not very much,Not very much,Not very much,None at all,Not very much,Not very much,Not very much,Not very much,Not familiar with this outlet,Not very much,A fair amount,A fair amount,Often,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,"MSNBC|CNN|Network news (ABC, CBS, NBC)|The Centers for Disease Control (CDC)|The New York Times|The Wall Street Journal|The World Health Organization (WHO)|Fox News|Wikipedia|Facebook|Breitbart|Twitter",99,80,99,,2,1000,It was developed intentionally in a lab,"Yes, and he tested negative",7,,,277000,60,True News,Equally likely to be both,5e8920bc-a86a-23d7-71f5-07fbcd240178,0,Q114|Q115,,Q85|Q113|Q112
2020-04-04 20:11:50,2020-04-04 20:21:06,IP Address,75.110.105.204,100,555,True,2020-04-04 20:21:07,R_1M5TjO2hkYOXXqP,,,,,35.990402,-77.846802,anonymous,EN,Female,Black or African American (Not Hispanic or Latinx),Independent (Do not lean towards either party),37,4,Some college but no degree,"$1 to $9,999",27804,Good,No,No,No,Yes,Yes,Yes,Not very much,Not familiar with this outlet,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,Not very much,Not very much,Not very much,A fair amount,A fair amount,Often,Not familiar with this outlet,Often,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Often,Rarely,Never,None at all,Not familiar with this outlet,Not very much,None at all,Not very much,Not very much,Not very much,None at all,Not very much,Not very much,A fair amount,A fair amount,Often,Not familiar with this outlet,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Rarely,"The Centers for Disease Control (CDC)|Facebook|Breitbart|The Wall Street Journal|Fox News|Network news (ABC, CBS, NBC)|MSNBC|The World Health Organization (WHO)|CNN|Wikipedia|The New York Times|Twitter",60,35,0,,0,5000,It was developed intentionally in a lab,"No, he has not taken a test",3,100000,95,,,,,5e8921e3-023f-3513-cd16-83fbd1c4841c,1,Q114|Q115,Q35|Q28|Q29,
