AID,Date,AGE(1),GENDER(2),HISPANIC(3),ETHNICITY(4),ZIP(5),REGION(6),STANDARD_POLITICAL_PARTY(7),Gender,Hispanic,Ethnicity,Region,Political Party
5E89EC39-E799-3340-8AB6-F1AA5E55F138,4/5/20 10:19,65,1,1,1,43558,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E89EC1F-1CD3-01FA-2907-D717113E5D46,4/5/20 9:43,62,1,1,1,35040,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89EC22-7FC5-0791-0704-65E3D7DEDEDD,4/5/20 9:40,49,1,1,1,65804,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E89EC40-6C68-69D9-B37A-311F6FE299FC,4/5/20 9:44,44,1,1,1,15644,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E89ECAB-BA5B-5BBE-6287-7FBC90F09D9B,4/5/20 10:08,84,1,1,1,34685,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89EC98-C9BD-11A5-B044-4A870C894DC2,4/5/20 9:44,64,1,1,2,7202,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Independent
5E89ECC4-739B-BC3C-F3DF-21293A3B908B,4/5/20 9:47,63,1,1,1,68144,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E89ECA1-0760-DC4F-56C7-A7C793B1ED1D,4/5/20 9:46,55,1,1,1,21702,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89EC63-01DC-11CE-CCD8-8B1BE6A0B5BA,4/5/20 10:29,64,1,1,1,70070,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89ECBE-9C18-E12C-779E-F6C5A57461FB,4/5/20 9:48,67,1,1,1,37865,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89ED7D-9009-2103-2639-BEC2937CBACF,4/5/20 9:53,47,1,2,4,35811,3,2,Male,"Yes, Mexican, Mexican American, Chicano",Asian *** Asian Indian ,South,Republican
5E893E80-79F1-1E0B-7E6A-D6EC23405C39,4/4/20 21:30,56,2,1,2,63070,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E893E84-1D26-A977-2EFC-A0E58A769453,4/4/20 21:28,40,2,1,1,89183,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E893E98-B3DA-6190-324A-246C13365BC4,4/4/20 21:23,35,2,1,5,30080,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,South,Independent
5E893E99-6D71-E287-86F7-40336EEF573A,4/4/20 21:18,44,2,1,2,19135,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E893E83-5E6A-A0D0-F7A6-99B6D6B4B2F8,4/4/20 21:28,58,2,1,1,27886,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E89ED9A-AFF2-48D4-A056-5D2259020A7D,4/5/20 9:44,64,1,1,1,53589,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E89EDA8-EB4A-03F9-BB41-D723F5585852,4/5/20 9:53,67,1,1,1,98382,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E89F301-74B5-96B5-E1B6-6669169A8A11,4/5/20 10:16,58,2,2,1,90504,4,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E89F36E-FFC9-31A4-8DBA-929450A8ECEA,4/5/20 10:17,35,1,16,1,34787,3,1,Male,"Yes, Puerto Rican",White ,South,Democrat
5E893F33-E3E2-A108-6B1C-87CD12DA62B8,4/4/20 21:26,39,2,1,1,97504,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E893F37-AB68-E4B6-EF0E-889D29E90278,4/4/20 21:30,57,2,1,1,17821,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893F3E-CAFA-7B35-7856-233B597925A0,4/4/20 21:24,23,1,1,2,33142,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Republican
5E8A397F-89C1-881E-17E6-4D36111ABF03,4/5/20 15:13,29,2,2,1,21842,3,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E8941C7-BF18-3B64-B409-42B837F74B92,4/4/20 21:41,42,2,1,1,60440,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E894215-DCA0-84C5-7945-A5FCCC2FB797,4/4/20 22:30,36,1,1,1,28405,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89421B-58CC-461B-9713-A317992594B5,4/4/20 21:43,54,2,1,1,66061,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E894216-9ADA-360F-4657-9AA814E3FFEC,4/4/20 21:47,49,2,1,1,13904,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E89423E-EFF3-C64A-A321-0F2B08CD8D38,4/4/20 21:44,50,1,1,1,17112,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E894242-283C-EC08-438C-B33AF813B876,4/4/20 21:34,36,2,1,1,22015,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E894233-CAD3-0813-B697-8254BC5119AE,4/4/20 21:37,38,2,1,1,60440,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E894273-2793-1D7E-182C-7AB4CC2DF0B4,4/4/20 21:37,44,2,1,1,97304,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E894294-C374-BDF1-5A5C-D5D937710BF1,4/4/20 21:36,43,1,1,1,60645,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E89E5FB-6CFD-19AE-D548-F86A0362726A,4/5/20 9:14,22,1,1,1,38562,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89EE2A-5732-1BBA-1F55-12A47C5A3C15,4/5/20 9:58,79,1,1,1,22601,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8A9593-7724-4227-CA47-DE0E4AFC49AB,4/5/20 21:44,18,1,8,14,33460,3,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Guatemala ",Pacific Islander *** Other Pacific Islander,South,Independent
5E8AB5B7-53AF-4562-0B9E-1C4764744DF4,4/6/20 0:17,49,1,12,1,89102,4,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Independent
5E89F362-0F41-4382-C2AA-DC75DBD9A639,4/5/20 10:16,40,2,14,2,2131,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",Northeast,Democrat
5E8A0B6D-1F26-1C15-11BE-FC31FDC37A2A,4/5/20 11:55,39,1,2,1,74105,3,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E8A0F21-5246-6672-0D93-EF867D53DB7C,4/5/20 12:17,46,2,14,1,32963,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Republican
5E8A110C-B29E-8197-4DA3-B4FA71C17541,4/5/20 12:19,30,1,2,1,20601,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A1343-8C95-8521-BAA6-8091DA1F22E0,4/5/20 12:38,41,2,12,1,98645,4,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Independent
5E8A14B2-D302-5859-4E0A-B69D5E052116,4/5/20 12:46,62,1,14,1,85283,4,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,West,Republican
5E8A167C-5D80-56D5-2170-48B20B438EA5,4/5/20 13:46,34,1,2,1,78332,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A170E-EA01-56B1-E55F-E98FCCDF0964,4/5/20 12:52,47,1,2,1,78221,3,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E8A1723-33F3-6059-5253-D97A37762E2C,4/5/20 12:45,25,2,13,1,35444,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,South,Republican
5E8A1B13-3E68-17D0-164A-F5238FBCCF7D,4/5/20 12:57,32,1,12,1,93621,4,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Republican
5E8A1BB4-4E71-0B6D-D544-4BFF4D6E234C,4/5/20 13:04,37,1,6,1,19063,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Ecuador ",White ,Northeast,Republican
5E8A1D38-4A8C-7ACF-0A52-D6FF87BC43D3,4/5/20 13:14,68,1,2,1,73013,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A1F9C-58F0-5ACF-E269-9B434E6B0F18,4/5/20 13:23,21,2,7,1,10012,1,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** El Salvadore ",White ,Northeast,Republican
5E8A20F6-15DA-3B4F-2CF9-AD573AFE6C5F,4/5/20 13:28,30,2,2,5,94132,4,2,Female,"Yes, Mexican, Mexican American, Chicano",Asian *** Chinese ,West,Republican
5E8A222A-5892-03FF-E46D-5971AF48E7C7,4/5/20 13:29,31,2,3,1,32218,3,3,Female,"Yes, Cuban",White ,South,Independent
5E8A2279-5D25-B675-A61D-FA5A165841F4,4/5/20 13:35,72,1,15,1,76021,3,2,Male,Prefer not to answer,White ,South,Republican
5E8A2258-31A5-1BF9-8D1C-97C21FB61B75,4/5/20 13:32,30,1,16,1,55102,2,3,Male,"Yes, Puerto Rican",White ,Midwest,Independent
5E8A228B-E8ED-5A55-D1D3-6B6D91410DC4,4/5/20 13:33,25,2,15,1,46835,2,2,Female,Prefer not to answer,White ,Midwest,Republican
5E8A22F5-7B9E-9C78-262E-B54BC4ACCA04,4/5/20 13:38,26,2,15,5,11364,1,3,Female,Prefer not to answer,Asian *** Chinese ,Northeast,Independent
5E8A2317-3AF3-9FC2-AE39-F855BF277A74,4/5/20 13:31,36,1,2,1,11790,1,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Independent
5E8A2586-941F-AB83-D223-BAFDFAA9751E,4/5/20 13:47,42,2,15,5,94579,4,2,Female,Prefer not to answer,Asian *** Chinese ,West,Republican
5E8A2675-894C-6F87-CEEF-EEBF1AD3A686,4/5/20 13:48,19,1,15,5,19134,1,2,Male,Prefer not to answer,Asian *** Chinese ,Northeast,Republican
5E8A27BD-17D2-065D-AFC9-DB042E282D50,4/5/20 14:06,47,2,14,1,29715,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Republican
5E8A29C3-A802-2883-5495-66176E6C73E9,4/5/20 14:08,39,2,11,1,10021,1,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Peru ",White ,Northeast,Republican
5E8A2A0E-26AC-BA13-C96A-4B33567E2120,4/5/20 14:06,19,2,15,1,33810,3,3,Female,Prefer not to answer,White ,South,Independent
5E8A3384-EE41-F66D-B3D1-C4ADA1D71F64,4/5/20 14:51,54,2,2,1,78251,3,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A3693-8AED-87CB-AB0E-4F796DA69571,4/5/20 15:08,33,1,14,2,21213,3,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",South,Republican
5E8A3724-803A-80E8-9862-BBB2624DC2F2,4/5/20 15:00,31,2,2,1,91709,4,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Republican
5E8A3D71-F21D-3BB6-6E62-C7EFF3FDD532,4/5/20 15:26,39,1,2,1,27262,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A3E36-8624-EEA1-786C-81333923C48C,4/5/20 16:37,40,2,2,1,78258,3,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A3F0C-79F9-2A25-53E6-EE545A36EE6F,4/5/20 15:41,58,1,10,1,70601,3,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Panama ",White ,South,Republican
5E8A3FE2-5913-2ECD-1D79-B2721455F6CF,4/5/20 15:41,28,2,16,1,10003,1,3,Female,"Yes, Puerto Rican",White ,Northeast,Independent
5E8A4518-0F76-AFE7-DE16-2E92E3A49656,4/5/20 16:05,53,2,12,1,11782,1,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,Northeast,Republican
5E8A4F62-A767-669E-861A-E407B1C181C0,4/5/20 16:42,41,2,2,13,40741,3,2,Female,"Yes, Mexican, Mexican American, Chicano",Pacific Islander *** Samoan ,South,Republican
5E8A4FCF-891B-DF63-4EC1-C5ECED5A1884,4/5/20 16:47,56,2,4,15,62960,2,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Argentina ",Some other race ,Midwest,Independent
5E8A51DD-8E6E-B5C8-8807-B99411633A90,4/5/20 17:17,42,2,7,15,8724,1,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** El Salvadore ",Some other race ,Northeast,Independent
5E8A5382-FC22-68DA-29B8-6C571EBABD8B,4/5/20 17:05,49,2,15,1,18201,1,3,Female,Prefer not to answer,White ,Northeast,Independent
5E8A5A49-C329-0046-A0C7-82E3DF9576E4,4/5/20 17:31,26,2,8,15,95670,4,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Guatemala ",Some other race ,West,Republican
5E8A5A51-32AC-5F1A-1794-B9B9C9092BA9,4/5/20 17:44,32,1,16,1,18210,1,2,Male,"Yes, Puerto Rican",White ,Northeast,Republican
5E8A5CEC-06D6-8BAC-D675-21D59B34E2BB,4/5/20 17:43,47,2,3,1,34759,3,2,Female,"Yes, Cuban",White ,South,Republican
5E8A5566-B417-3FC4-9319-F8EFF1321EC8,4/5/20 17:24,34,2,14,15,11106,1,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",Some other race ,Northeast,Independent
5E8A630F-E43B-37C1-32AF-CE52E37371EA,4/5/20 18:08,54,2,2,1,92057,4,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Republican
5E8A6418-35DF-7389-AFF8-0CE7D19E89D1,4/5/20 18:13,35,1,2,1,77651,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A64D3-39E0-5385-9E22-61220E8C8908,4/5/20 18:22,21,2,14,1,52002,2,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Midwest,Republican
5E8A6841-0A68-FDF1-62E5-B023D16ECA4B,4/5/20 18:30,22,2,2,15,78207,3,3,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Independent
5E8A6B11-34B9-451B-1490-B0AE23470B4A,4/5/20 18:55,25,1,2,1,92596,4,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Republican
5E8A7447-E301-2973-A003-7206115FE27E,4/5/20 19:21,54,1,2,15,90077,4,2,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E8A794F-3388-B5A9-A08D-21112DD9F149,4/5/20 19:42,39,2,2,15,91739,4,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E8A7971-407D-C976-7DD4-421AC1EAE441,4/5/20 19:47,20,2,16,1,33710,3,2,Female,"Yes, Puerto Rican",White ,South,Republican
5E8A7B7D-0A09-1FB0-DB6C-3F5C5836AEE8,4/5/20 19:52,49,2,2,1,10956,1,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Republican
5E8A88BF-7053-1E0C-D220-8BA9C2641637,4/5/20 20:48,23,1,15,15,4474,1,2,Male,Prefer not to answer,Some other race ,Northeast,Republican
5E8A9EB6-8CF4-8F67-D7A7-45585F5FB377,4/5/20 22:26,34,1,15,1,89005,4,2,Male,Prefer not to answer,White ,West,Republican
5E8AAF01-39C5-D79B-CD80-4213BF814F94,4/5/20 23:29,29,1,2,3,94044,4,3,Male,"Yes, Mexican, Mexican American, Chicano",American Indian or Alaska Native ,West,Independent
5E8AAFB7-E19A-96D4-3638-11A0D2F8A78A,4/5/20 23:38,23,1,16,1,1108,1,3,Male,"Yes, Puerto Rican",White ,Northeast,Independent
5E8AAFED-817C-83BB-43AC-96329592E10B,4/5/20 23:46,30,1,12,1,99216,4,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Independent
5E8AB2ED-8139-9080-9CAD-D6829408CCFE,4/6/20 0:06,44,1,2,1,98109,4,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Republican
5E8AC59B-0D3D-9EFF-2D03-107FADBE9BA4,4/6/20 1:12,44,1,3,15,93035,4,2,Male,"Yes, Cuban",Some other race ,West,Republican
5E89E751-6927-4861-023D-0BD17CB30908,4/5/20 9:20,37,1,1,1,54701,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E89E7C2-990D-7A6C-E807-9F8DECA71AB4,4/5/20 9:23,29,1,1,2,22015,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Independent
5E89E821-B968-A6A2-8081-16F58A47881F,4/5/20 9:29,59,1,1,1,80123,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E89E836-3FB0-99B3-9F41-9A28F218E1D0,4/5/20 10:25,56,1,1,1,74868,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89F0C2-B775-28F6-806A-0059EBF736D6,4/5/20 10:00,29,2,14,1,48111,2,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Midwest,Democrat
5E89F112-120A-26B3-B7CC-464B6D038636,4/5/20 10:05,41,2,2,1,32736,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E89F4FA-D7C4-5F64-B058-E6425DBB1199,4/5/20 10:35,63,2,14,1,39059,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Republican
5E89F52C-2B19-5045-0300-6BABF8DD9E75,4/5/20 10:20,56,1,3,1,92103,4,3,Male,"Yes, Cuban",White ,West,Independent
5E89F67D-CFE1-A27E-A156-31E23BC8546C,4/5/20 10:32,35,1,2,1,78363,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E89F672-2588-74F1-9B78-062AC70B4EE4,4/5/20 10:23,63,2,12,1,24382,3,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,South,Democrat
5E89F76C-B9C8-D2EA-129C-028E3F122C07,4/5/20 10:34,66,2,3,1,33326,3,2,Female,"Yes, Cuban",White ,South,Republican
5E89F779-1299-CF81-4D2E-F2971A6BB55B,4/5/20 10:50,40,2,2,2,41653,3,1,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",South,Democrat
5E89F904-D3F5-7A19-5C21-A1D756FAC403,4/5/20 10:40,62,2,12,1,27360,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,South,Republican
5E89F917-AE32-5233-E9DF-6BD821D689FA,4/5/20 10:46,42,1,3,1,60475,2,1,Male,"Yes, Cuban",White ,Midwest,Democrat
5E89F986-3544-06A3-F863-E457E83B1533,4/5/20 10:42,23,2,2,1,93635,4,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E89FA10-7A1A-A639-8359-3915A2657BA5,4/5/20 10:49,79,2,12,1,98155,4,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Republican
5E89FA5B-DA05-8E18-BA8B-B524CDD5EAC9,4/5/20 11:01,37,2,14,2,10468,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",Northeast,Democrat
5E88D5BA-1DD6-0A47-B079-5DBB000ED94D,4/4/20 13:50,33,1,8,1,7310,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Guatemala ",White ,Northeast,Republican
5E8A90C9-15B3-F7C4-D34B-F092E6B1FE82,4/5/20 21:26,52,1,2,1,78040,3,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E8A7E7C-A61B-204C-CB25-C77779E6677D,4/5/20 20:06,56,1,3,1,30019,3,2,Male,"Yes, Cuban",White ,South,Republican
5E8A7882-D487-5629-9417-10ADAA44CC2C,4/5/20 19:40,20,2,16,15,77591,3,3,Female,"Yes, Puerto Rican",Some other race ,South,Independent
5E8A7901-BA04-03C2-AC52-D74C65EFDF40,4/5/20 19:51,27,2,2,1,78238,3,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E8A6B44-FD06-5FCF-C227-52A9459B11EE,4/5/20 18:59,21,1,2,15,90604,4,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Independent
5E8A653F-3980-0959-9C2C-647D3210CDFD,4/5/20 18:19,29,2,9,15,33161,3,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Nicaragua ",Some other race ,South,Independent
5E8A6548-70CF-0259-4F29-1359C6CA47D6,4/5/20 18:26,26,1,16,15,85705,4,3,Male,"Yes, Puerto Rican",Some other race ,West,Independent
5E8A617F-1576-EDA1-9F03-9B6E03AAE655,4/5/20 18:03,27,1,2,1,75202,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A7EBB-AD74-E69B-F1DF-FAC7DAFF34D6,4/5/20 20:23,27,2,7,3,78681,3,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** El Salvadore ",American Indian or Alaska Native ,South,Independent
5E8A1179-8C08-7617-3E2F-03273A844E05,4/5/20 12:21,25,1,2,1,97124,4,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8A5717-4C4A-D85F-8E6F-293382EA28E2,4/5/20 17:18,22,2,15,15,10005,1,3,Female,Prefer not to answer,Some other race ,Northeast,Independent
5E8A6BA6-F2DD-813B-76C3-8E0297263728,4/5/20 18:51,23,2,2,15,83236,4,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E8A6C0A-4897-1329-5A66-85605B8F7F23,4/5/20 18:52,38,2,8,12,78252,3,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Guatemala ",Pacific Islander *** Guamanian ,South,Independent
5E8A6E37-B1DA-B0F0-94CB-8A72CFA669D4,4/5/20 19:03,42,2,12,1,85304,4,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Republican
5E8A70A6-35C2-740D-94F2-1D840FFC837B,4/5/20 19:08,59,2,2,1,24333,3,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A70E7-9F22-8728-CA6C-3757577AE0D4,4/5/20 19:16,18,2,2,1,85308,4,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8A60F1-411D-B289-323B-95DBD8D4D177,4/5/20 17:58,25,1,2,15,79762,3,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Independent
5E8A547D-3D1E-6458-DE51-CD6CD5940393,4/5/20 17:10,19,2,2,2,23462,3,2,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",South,Republican
5E8A47B8-A786-78CC-301D-1BB328B429BE,4/5/20 16:12,19,2,2,1,1453,1,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Independent
5E8A4C3A-903B-8B0C-CEF0-9686801FDE0C,4/5/20 16:41,19,2,14,2,35007,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",South,Republican
5E8A4D33-83E8-EBCC-F062-257ECB818BE9,4/5/20 16:42,36,2,14,2,95304,4,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",West,Independent
5E8A3C96-D86C-5871-EEF9-0CA40806A3E4,4/5/20 15:23,25,2,14,1,99210,4,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,West,Independent
5E8A249A-8FD0-1657-5ABA-F98C7F71775E,4/5/20 13:43,34,2,14,1,77070,3,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Independent
5E8A1D64-1B5F-2AEE-B1BA-5C9AAC6835BA,4/5/20 13:14,55,2,2,1,12578,1,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Republican
5E8A18C0-59B8-1551-3C4A-5F1BE224D4B7,4/5/20 12:52,41,2,2,1,95209,4,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8A16D9-CADA-FD4B-D14A-D04CAFC68835,4/5/20 12:44,25,2,2,1,93722,4,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Republican
5E8A14BF-665D-6749-AE58-423D9535EF6F,4/5/20 12:31,21,2,5,1,11433,1,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",White ,Northeast,Independent
5E8A115A-CB06-BB15-83A9-656F945A3F72,4/5/20 13:07,25,2,2,2,35217,3,3,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",South,Independent
5E8A8EBE-6046-01C4-5715-E99C3D0C01EB,4/5/20 21:13,25,2,2,1,92335,4,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8A0FC9-2C79-C2AA-DBE5-95777A1A3A1C,4/5/20 12:11,30,1,3,1,92840,4,3,Male,"Yes, Cuban",White ,West,Independent
5E8A0FF1-06DA-190A-29A1-B4BB198CFEB9,4/5/20 12:12,37,2,2,1,27518,3,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8A0B8D-617B-87A9-8084-965D70CE4517,4/5/20 11:52,20,2,3,1,33169,3,3,Female,"Yes, Cuban",White ,South,Independent
